Date,Open,High,Low,Close,Volume,wind_code
2019/10/8,2898.534,2938.8657,2898.534,2922.348,2496138800,000016.SH
2019/9/30,2917.0746,2933.5109,2897.6837,2897.7027,1923302100,000016.SH
2019/9/27,2929.3167,2934.3253,2916.0681,2929.4659,2301456100,000016.SH
2019/9/26,2939.6752,2952.8717,2926.5371,2927.8766,3146691800,000016.SH
2019/9/25,2930.1396,2942.0024,2923.151,2928.8351,2252651200,000016.SH
2019/9/24,2936.9522,2956.2923,2929.6015,2940.0806,2273229600,000016.SH
2019/9/23,2955.2647,2955.2647,2916.4293,2930.9132,2378264600,000016.SH
2019/9/20,2964.916,2970.7227,2956.9157,2963.4349,3023002800,000016.SH
2019/9/19,2965.0334,2965.1098,2941.6594,2956.8294,2094280900,000016.SH
2019/9/18,2947.9715,2967.8616,2947.6767,2954.3577,2335392300,000016.SH
2019/9/17,2974.0089,2974.0089,2929.3061,2937.0077,3072249500,000016.SH
2019/9/16,3003.648,3004.8778,2972.5785,2982.4481,3253393900,000016.SH
2019/9/12,2970.0115,3001.2259,2963.4513,2999.5617,3182441000,000016.SH
2019/9/11,2978.9743,2980.6641,2946.5683,2957.1439,3519933500,000016.SH
2019/9/10,2987.5127,2988.0565,2958.3126,2969.8048,3603467800,000016.SH
2019/9/9,3004.8033,3008.6713,2974.2331,2981.5862,3869579800,000016.SH
2019/9/6,2974.8017,2981.2431,2955.8164,2981.0728,3146536700,000016.SH
2019/9/5,2938.1378,2988.208,2938.1378,2955.8399,5285227200,000016.SH
2019/9/4,2888.9717,2919.6782,2887.5852,2919.6782,3764714400,000016.SH
2019/9/3,2897.2856,2900.7638,2878.1,2892.1821,2590498200,000016.SH
2019/9/2,2871.2873,2902.4089,2866.7493,2894.9575,2975321400,000016.SH
2019/8/30,2878.2124,2886.3472,2856.0293,2872.401,2592297500,000016.SH
2019/8/29,2867.7679,2871.6336,2843.282,2855.4504,2238667000,000016.SH
2019/8/28,2883.3474,2887.8516,2860.7114,2867.0269,2361076500,000016.SH
2019/8/27,2883.4157,2915.8357,2880.9962,2887.2385,3574136800,000016.SH
2019/8/26,2869.462,2882.4543,2854.5085,2863.4793,2643657800,000016.SH
2019/8/23,2880.5722,2923.9328,2876.0218,2917.3773,2413805700,000016.SH
2019/8/22,2878.7299,2881.0557,2862.4404,2878.0047,2049305700,000016.SH
2019/8/21,2868.6307,2875.0111,2864.8145,2869.2196,2163744400,000016.SH
2019/8/20,2869.1589,2883.5481,2864.7091,2875.653,2981758300,000016.SH
2019/8/19,2839.2455,2877.4701,2823.8691,2877.2312,4191116700,000016.SH
2019/8/16,2817.266,2846.257,2805.813,2824.2258,2414732800,000016.SH
2019/8/15,2758.7354,2815.1501,2756.3765,2814.3881,2528467500,000016.SH
2019/8/14,2827.038,2831.3419,2803.8644,2804.3553,2610822100,000016.SH
2019/8/13,2807.9587,2812.4924,2787.1229,2792.9137,2146403400,000016.SH
2019/8/12,2787.4395,2825.0853,2782.7699,2824.8041,2213699700,000016.SH
2019/8/9,2800.4373,2802.8147,2767.1403,2772.1492,2538096600,000016.SH
2019/8/8,2771.4483,2790.1429,2768.7137,2786.8715,2940696000,000016.SH
2019/8/7,2771.2382,2773.9376,2747.2491,2747.2491,2458846400,000016.SH
2019/8/6,2736.6812,2771.7889,2718.2123,2760.6799,3694169100,000016.SH
2019/8/5,2823.3457,2828.4806,2785.9035,2786.7196,2835097600,000016.SH
2019/8/2,2837.3685,2852.1151,2831.6579,2843.7704,2994396800,000016.SH
2019/8/1,2901.1544,2909.4723,2880.3,2887.8665,2427168300,000016.SH
2019/7/31,2931.853,2932.6499,2906.7079,2912.6612,2388803400,000016.SH
2019/7/30,2939.1432,2958.2969,2938.8967,2944.025,2269698000,000016.SH
2019/7/29,2936.6432,2938.7345,2922.6755,2930.4891,2237200500,000016.SH
2019/7/26,2918.1073,2943.0682,2918.0135,2939.3547,2352186400,000016.SH
2019/7/25,2911.0081,2931.1758,2903.3126,2931.1758,2293311300,000016.SH
2019/7/24,2894.9357,2923.399,2894.5946,2906.5502,2601987100,000016.SH
2019/7/23,2885.7013,2889.39,2871.5072,2881.0982,2044874800,000016.SH
2019/7/22,2897.7856,2905.3508,2872.5271,2881.9038,2360318400,000016.SH
2019/7/19,2875.9644,2906.5473,2875.9013,2895.6249,2245108900,000016.SH
2019/7/18,2869.7295,2872.2421,2859.0691,2859.1646,1954208600,000016.SH
2019/7/17,2877.4885,2892.3352,2866.4655,2875.0299,1809983000,000016.SH
2019/7/16,2900.0461,2905.1108,2881.4038,2884.561,1741151700,000016.SH
2019/7/15,2885.9772,2920.1567,2850.098,2902.6099,2819610600,000016.SH
2019/7/12,2883.0876,2912.8988,2878.2019,2902.1295,2145421000,000016.SH
2019/7/11,2897.4724,2918.9444,2879.6359,2887.8313,2115726600,000016.SH
2019/7/10,2896.7013,2897.5754,2870.6704,2878.7812,1891152100,000016.SH
2019/7/9,2894.332,2902.143,2872.0295,2881.5517,2137470000,000016.SH
2019/7/8,2944.973,2944.973,2877.737,2897.5121,3373258800,000016.SH
2019/7/5,2952.7138,2967.9828,2937.5953,2961.9222,2384534500,000016.SH
2019/7/4,2966.3315,2974.7974,2939.9707,2953.2719,3292883400,000016.SH
2019/7/3,2990.0547,2990.0547,2953.6999,2964.7309,3391896500,000016.SH
2019/7/2,3000.7803,3003.8838,2988.4701,2999.0759,3462948800,000016.SH
2019/7/1,2984.649,3011.9096,2978.7515,3002.9395,4262271400,000016.SH
2019/6/28,2932.6932,2937.2912,2911.6659,2930.5982,2370867100,000016.SH
2019/6/27,2917.2036,2952.9076,2914.962,2937.1283,3347248700,000016.SH
2019/6/26,2896.7649,2915.2351,2891.004,2903.4868,2402466000,000016.SH
2019/6/25,2946.0203,2946.708,2875.3678,2910.1212,3816559500,000016.SH
2019/6/24,2942.5061,2958.0238,2931.6665,2949.5176,2901601800,000016.SH
2019/6/21,2939.6478,2958.2273,2929.9031,2938.7729,4656020500,000016.SH
2019/6/20,2847.3173,2954.0326,2846.4352,2942.6287,5736036900,000016.SH
2019/6/19,2872.0726,2879.2346,2842.4241,2842.7358,4116011000,000016.SH
2019/6/18,2800.8296,2809.866,2785.381,2806.454,2167640400,000016.SH
2019/6/17,2785.4728,2813.4452,2785.4728,2793.7037,2047785100,000016.SH
2019/6/14,2798.396,2816.1773,2781.7234,2785.6055,2612483000,000016.SH
2019/6/13,2798.0221,2804.7555,2771.857,2794.5361,2345288700,000016.SH
2019/6/12,2802.5273,2805.0054,2790.1834,2796.7319,2644523000,000016.SH
2019/6/11,2750.541,2816.9916,2750.541,2812.8986,4085031500,000016.SH
2019/6/10,2717.9139,2752.8815,2712.1587,2743.3745,2708808100,000016.SH
2019/6/6,2727.697,2727.697,2701.9208,2706.7621,2139031200,000016.SH
2019/6/5,2741.9384,2747.2335,2717.932,2719.5949,2576625300,000016.SH
2019/6/4,2744.6964,2746.5145,2713.8036,2721.3139,2227583200,000016.SH
2019/6/3,2737.8055,2762.0755,2723.9315,2743.0644,2709222000,000016.SH
2019/5/31,2740.3026,2762.387,2728.9459,2728.9459,2218815200,000016.SH
2019/5/30,2748.4289,2752.6862,2721.8807,2742.9635,2439840500,000016.SH
2019/5/29,2728.4353,2780.3073,2724.8524,2755.8081,2494085700,000016.SH
2019/5/28,2719.0611,2759.7788,2716.3083,2748.7987,3467005600,000016.SH
2019/5/27,2696.2581,2731.3037,2667.377,2722.3345,2724384800,000016.SH
2019/5/24,2693.8792,2722.3359,2692.5261,2702.0252,2123707600,000016.SH
2019/5/23,2710.5727,2713.9433,2679.542,2685.9336,2781015600,000016.SH
2019/5/22,2739.1115,2745.8568,2714.6498,2725.7343,2316872900,000016.SH
2019/5/21,2717.8744,2764.4834,2712.0423,2739.7852,2696905100,000016.SH
2019/5/20,2726.0683,2746.6596,2697.6087,2715.4315,3120264600,000016.SH
2019/5/17,2792.0771,2792.5061,2728.9346,2735.2124,3007206300,000016.SH
2019/5/16,2777.8502,2793.7622,2766.1496,2791.4146,2894630200,000016.SH
2019/5/15,2743.7809,2797.1531,2743.7809,2783.5439,3071892000,000016.SH
2019/5/14,2716.7262,2754.692,2716.7262,2724.7337,2622201800,000016.SH
2019/5/13,2751.7563,2767.4821,2736.8442,2741.1118,2659097100,000016.SH
2019/5/10,2731.5772,2798.874,2698.8068,2793.7589,3945327800,000016.SH
2019/5/9,2740.3494,2748.0071,2686.4667,2698.7804,3075868100,000016.SH
2019/5/8,2753.6111,2796.466,2750.9257,2758.2435,3039877200,000016.SH
2019/5/7,2814.4689,2833.1959,2777.7344,2806.2577,3541817700,000016.SH
2019/5/6,2853.8845,2867.5971,2768.8013,2805.0354,6243606300,000016.SH
2019/4/30,2935.2412,2955.8842,2919.4939,2945.2438,3212798300,000016.SH
2019/4/29,2906.4685,2968.1622,2899.8271,2939.405,3924935500,000016.SH
2019/4/26,2913.7749,2930.2088,2892.5275,2892.8568,3656219700,000016.SH
2019/4/25,2962.7414,2973.2227,2924.0247,2927.995,3893448300,000016.SH
2019/4/24,2989.9591,3001.5342,2933.5281,2974.8473,3542572900,000016.SH
2019/4/23,2967.9958,3007.354,2964.9784,2978.8451,4106545600,000016.SH
2019/4/22,3047.4255,3048.8236,2962.3585,2970.488,5675969700,000016.SH
2019/4/19,3013.6723,3043.9263,2989.548,3042.4321,3994367200,000016.SH
2019/4/18,3014.9149,3019.5447,2993.274,3004.9245,3967068400,000016.SH
2019/4/17,3017.3947,3035.405,2996.7607,3017.4162,4996067500,000016.SH
2019/4/16,2914.9897,3023.0253,2909.665,3023.0253,7076416300,000016.SH
2019/4/15,2973.0222,2999.3259,2924.6018,2924.9257,5843752800,000016.SH
2019/4/12,2920.5531,2933.4463,2903.2682,2920.5151,3252163300,000016.SH
2019/4/11,2982.3927,3000.0952,2920.1938,2928.4268,4281114400,000016.SH
2019/4/10,2957.2707,2996.4068,2941.3479,2979.0985,4869243800,000016.SH
2019/4/9,2968.0779,2980.1228,2948.3057,2967.5136,5080214200,000016.SH
2019/4/8,2978.5034,3007.8296,2938.6461,2962.2749,7453190900,000016.SH
2019/4/4,2927.1005,2959.5898,2921.2037,2951.9848,7303571600,000016.SH
2019/4/3,2869.846,2923.9217,2865.296,2920.0013,6472374900,000016.SH
2019/4/2,2900.6314,2903.8689,2878.3948,2888.5304,6118746100,000016.SH
2019/4/1,2860.144,2906.1505,2860.144,2892.619,7791214600,000016.SH
2019/3/29,2747.5418,2845.2279,2746.1134,2838.5054,5967666900,000016.SH
2019/3/28,2728.0449,2742.701,2709.3874,2733.9743,3184030300,000016.SH
2019/3/27,2721.1376,2751.7216,2714.095,2741.5907,3354201800,000016.SH
2019/3/26,2737.3723,2739.2856,2693.9112,2706.1537,4007395500,000016.SH
2019/3/25,2757.8104,2765.8419,2717.2935,2718.1807,5214091500,000016.SH
2019/3/22,2804.7176,2813.5151,2771.9562,2795.3909,3598807000,000016.SH
2019/3/21,2816.4519,2822.6336,2799.8337,2802.9647,4363138500,000016.SH
2019/3/20,2799.325,2831.6252,2787.2834,2812.9179,4032224700,000016.SH
2019/3/19,2830.2422,2842.4453,2797.717,2806.8964,4345905600,000016.SH
2019/3/18,2763.2251,2827.2603,2749.1986,2825.1837,6160523500,000016.SH
2019/3/15,2735.9993,2783.5066,2735.8626,2755.8053,4412309600,000016.SH
2019/3/14,2720.1882,2752.6613,2716.2685,2729.1324,4347181300,000016.SH
2019/3/13,2731.5007,2747.9566,2699.9803,2723.9618,5406457100,000016.SH
2019/3/12,2730.5292,2759.6093,2704.6928,2719.7727,6486754400,000016.SH
2019/3/11,2683.7646,2714.0892,2670.7929,2708.5982,5201405200,000016.SH
2019/3/8,2731.5301,2753.5526,2684.1969,2685.592,7203392800,000016.SH
2019/3/7,2831.3614,2831.3614,2773.3527,2789.7001,7326395900,000016.SH
2019/3/6,2827.8574,2847.3784,2797.5022,2840.2717,6949222400,000016.SH
2019/3/5,2829.4997,2835.106,2807.1226,2828.8685,6034923500,000016.SH
2019/3/4,2839.4045,2907.8176,2816.9787,2832.5878,9218016700,000016.SH
2019/3/1,2764.9462,2819.4681,2747.2132,2819.4681,5610014700,000016.SH
2019/2/28,2749.8699,2767.8608,2733.0302,2743.9716,4634095900,000016.SH
2019/2/27,2739.1109,2794.9321,2722.3094,2750.3391,7550886500,000016.SH
2019/2/26,2781.3088,2804.1631,2729.4761,2733.9005,8723016100,000016.SH
2019/2/25,2652.9056,2788.6667,2652.9056,2787.6987,9693905100,000016.SH
2019/2/22,2575.9981,2623.0931,2555.7256,2623.0736,4138415100,000016.SH
2019/2/21,2586.7389,2615.4696,2569.4752,2577.2255,3525285500,000016.SH
2019/2/20,2593.7887,2599.5452,2569.983,2588.166,2996518100,000016.SH
2019/2/19,2586.8583,2614.3646,2568.1759,2579.0463,3790737900,000016.SH
2019/2/18,2540.5321,2583.3972,2540.2963,2582.8512,3740059200,000016.SH
2019/2/15,2566.3365,2568.7861,2515.8877,2517.4622,3031579600,000016.SH
2019/2/14,2572.6415,2585.5084,2564.8712,2576.3062,2771851500,000016.SH
2019/2/13,2538.4162,2587.8764,2528.2264,2580.6116,3982183200,000016.SH
2019/2/12,2528.103,2537.2935,2515.026,2533.1817,2545880400,000016.SH
2019/2/11,2485.5032,2528.3844,2484.6479,2527.4736,2521157000,000016.SH
2019/2/1,2502.1044,2503.5526,2479.3375,2499.6442,2195005400,000016.SH
2019/1/31,2454.6436,2487.0965,2450.1839,2483.4709,2668129800,000016.SH
2019/1/30,2445.8648,2462.6055,2439.3315,2440.0146,1783517000,000016.SH
2019/1/29,2433.3057,2461.5178,2423.4611,2455.8968,2186348000,000016.SH
2019/1/28,2455.2764,2473.1187,2429.8798,2437.0261,2346816300,000016.SH
2019/1/25,2419.2563,2453.6657,2418.0088,2441.64,2568367900,000016.SH
2019/1/24,2401.3761,2414.888,2385.0986,2411.5621,2041569700,000016.SH
2019/1/23,2397.4091,2414.024,2392.6418,2397.0493,1629013500,000016.SH
2019/1/22,2430.4346,2430.4346,2394.1847,2401.233,1937313700,000016.SH
2019/1/21,2418.0047,2443.2254,2418.0047,2432.487,2623723600,000016.SH
2019/1/18,2385.6219,2422.029,2380.5624,2417.363,3008820000,000016.SH
2019/1/17,2388.5925,2396.7993,2370.5809,2371.3481,2155500000,000016.SH
2019/1/16,2375.1705,2385.216,2366.3446,2381.2178,1809703900,000016.SH
2019/1/15,2337.7021,2380.5995,2332.4095,2378.3696,2246633600,000016.SH
2019/1/14,2350.256,2354.3082,2330.0042,2331.1358,1646225200,000016.SH
2019/1/11,2342.0236,2360.0609,2334.9145,2354.4987,1841769300,000016.SH
2019/1/10,2333.2162,2345.3313,2321.3049,2331.8507,2228050700,000016.SH
2019/1/9,2320.9119,2360.3601,2318.4352,2332.7192,2874759600,000016.SH
2019/1/8,2312.1705,2312.1705,2298.9548,2305.1708,1813116000,000016.SH
2019/1/7,2329.0316,2331.6031,2306.8979,2314.3193,2527894800,000016.SH
2019/1/4,2252.7449,2316.3528,2249.3658,2314.6466,2590059600,000016.SH
2019/1/3,2259.4825,2287.7778,2253.9433,2269.243,1889524000,000016.SH
2019/1/2,2298.1805,2301.0552,2252.7479,2262.7908,2088069700,000016.SH
2018/12/28,2279.6989,2305.9083,2278.2485,2293.0985,2427734800,000016.SH
2018/12/27,2310.8103,2313.0456,2275.0369,2276.0571,2675621500,000016.SH
2018/12/26,2293.288,2303.1968,2278.2937,2281.5579,1578716400,000016.SH
2018/12/25,2285.66,2308.6053,2256.4712,2297.3326,2400326200,000016.SH
2018/12/24,2293.7481,2311.7347,2286.9894,2309.2327,1831829600,000016.SH
2018/12/21,2325.9784,2327.4365,2288.4047,2306.1451,2475280700,000016.SH
2018/12/20,2363.0038,2372.3737,2319.0959,2334.9217,2689346100,000016.SH
2018/12/19,2401.9082,2403.895,2366.4002,2369.5483,1866463300,000016.SH
2018/12/18,2409.5758,2427.6848,2388.9827,2397.8676,2068126900,000016.SH
2018/12/17,2420.5763,2430.8886,2409.0091,2425.9446,2117099700,000016.SH
2018/12/14,2446.8102,2448.7983,2423.0881,2423.3814,2585535700,000016.SH
2018/12/13,2429.3884,2469.6995,2423.5699,2457.9046,2808551000,000016.SH
2018/12/12,2437.6058,2437.6058,2414.3308,2423.3178,1423084600,000016.SH
2018/12/11,2408.9163,2420.5205,2405.8651,2415.5777,1288550500,000016.SH
2018/12/10,2410.1674,2425.7352,2399.3225,2408.6063,1758651500,000016.SH
2018/12/7,2441.375,2444.9849,2427.8872,2430.7223,1453465300,000016.SH
2018/12/6,2453.5629,2460.2306,2431.8647,2434.4908,2167120500,000016.SH
2018/12/5,2467.5552,2492.3155,2465.2516,2481.7917,2048360900,000016.SH
2018/12/4,2488.5753,2496.8141,2476.9076,2496.1425,2384960500,000016.SH
2018/12/3,2492.4334,2500.5679,2467.9351,2488.0567,3536961200,000016.SH
2018/11/30,2403.2314,2430.6502,2402.544,2428.0445,1932253400,000016.SH
2018/11/29,2437.9202,2441.4157,2401.8524,2401.8524,1984535300,000016.SH
2018/11/28,2396.295,2426.6596,2394.2508,2421.1336,1705968600,000016.SH
2018/11/27,2407.2269,2416.4379,2387.9268,2394.2943,1496893600,000016.SH
2018/11/26,2409.4683,2423.4624,2393.9788,2401.8978,1621533900,000016.SH
2018/11/23,2433.5345,2441.3181,2398.7265,2399.2026,2121988900,000016.SH
2018/11/22,2455.7711,2456.9128,2426.123,2437.6387,1642482800,000016.SH
2018/11/21,2425.7163,2454.4595,2425.2317,2451.2723,2190453400,000016.SH
2018/11/20,2475.2281,2484.0128,2441.849,2446.7911,2694532200,000016.SH
2018/11/19,2466.4298,2492.0842,2461.7951,2492.0842,2972015300,000016.SH
2018/11/16,2458.4768,2482.4414,2443.1173,2461.4445,3150058300,000016.SH
2018/11/15,2430.1865,2459.4347,2427.0666,2459.1411,2474501700,000016.SH
2018/11/14,2462.1775,2462.1775,2425.9666,2429.9857,2701656500,000016.SH
2018/11/13,2415.2991,2474.8233,2413.7763,2462.9726,2768189800,000016.SH
2018/11/12,2426.8266,2447.4621,2419.9674,2444.9673,2290729900,000016.SH
2018/11/9,2469.89,2469.89,2434.0811,2434.212,2803674200,000016.SH
2018/11/8,2507.5932,2511.0045,2480.3278,2485.9978,2031124600,000016.SH
2018/11/7,2503.6814,2521.1509,2479.2489,2482.3343,2615856400,000016.SH
2018/11/6,2507.3589,2509.6404,2478.3756,2499.6793,2210240000,000016.SH
2018/11/5,2520.8774,2524.6516,2489.593,2511.5897,2826235900,000016.SH
2018/11/2,2522.39,2544.1873,2489.0674,2542.768,4732880400,000016.SH
2018/11/1,2474.2673,2500.1246,2455.7319,2460.1619,3769439000,000016.SH
2018/10/31,2424.1609,2460.8368,2413.3366,2451.1207,3450076300,000016.SH
2018/10/30,2380.4668,2449.2854,2378.818,2415.6485,3246478600,000016.SH
2018/10/29,2461.9241,2465.3693,2377.9853,2389.5766,2872827700,000016.SH
2018/10/26,2486.9974,2499.7579,2445.829,2468.9096,2879333500,000016.SH
2018/10/25,2419.1129,2486.7575,2415.4865,2485.0987,3113003900,000016.SH
2018/10/24,2459.3203,2530.7742,2459.2123,2477.4883,3702758100,000016.SH
2018/10/23,2539.6511,2544.2958,2451.6704,2464.8117,3541862300,000016.SH
2018/10/22,2463.4925,2566.627,2463.4925,2540.1521,4632806800,000016.SH
2018/10/19,2353.8361,2451.7576,2344.9814,2446.3196,3138254800,000016.SH
2018/10/18,2416.3723,2416.3723,2367.7141,2369.0679,2276504600,000016.SH
2018/10/17,2446.478,2451.1869,2384.1416,2429.2145,2485413000,000016.SH
2018/10/16,2414.317,2459.8784,2407.0034,2415.492,1983219900,000016.SH
2018/10/15,2443.7309,2448.257,2407.5483,2412.4791,2054321600,000016.SH
2018/10/12,2398.1799,2452.6865,2390.994,2444.1305,2900053300,000016.SH
2018/10/11,2412.2212,2446.3735,2369.0253,2390.5025,3693148600,000016.SH
